Smiles,Standard Value,Standard Units,pIC50,Molecule ChEMBL ID
CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3F)nc21,46.0,nM,7.34,CHEMBL3674150
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1.3,nM,8.89,CHEMBL4278815
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,36.0,nM,7.44,CHEMBL3353410
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,420.0,nM,6.38,CHEMBL5209075
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,20.8,nM,7.68,CHEMBL3353410
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,3513.0,nM,5.45,CHEMBL3707348
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5011.87,nM,5.3,CHEMBL440298
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)cc(c1)N3,9680.0,nM,5.01,CHEMBL5190227
CCC(=O)N[C@H]1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,290.0,nM,6.54,CHEMBL5190294
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(N)(=O)=O)n1,2.8,nM,8.55,CHEMBL5176129
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,5.12,nM,8.29,CHEMBL5174418
CC(=O)N1CCc2cc(Nc3nc(Nc4ccc(N5CCN(C)CC5)cc4)ncc3Br)ccc21,14300.0,nM,4.84,CHEMBL5280953
C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,8.0,nM,8.1,CHEMBL3663929
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.02,nM,10.7,CHEMBL180022
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,79983.43,nM,4.1,CHEMBL607707
C=CC(=O)N1CCN(C(=O)Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)[C@H](C)C1,0.34,nM,9.47,CHEMBL5178180
N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,17.9,nM,7.75,CHEMBL4218431
CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3C(=O)c4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,32.0,nM,7.5,CHEMBL5183286
COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,1795.3,nM,5.75,CHEMBL5206697
COc1cc2ncnc3c2cc1OCCOCCOc1ccccc1N3,154.6,nM,6.81,CHEMBL5185330
COc1cc2ncnc3c2cc1OCCOCCOc1cc(F)c(Cl)cc1N3,820.8,nM,6.09,CHEMBL5182465
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)cc1N3,3358.0,nM,5.47,CHEMBL5186794
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccccc1N3,1121.0,nM,5.95,CHEMBL5204446
C=CC(=O)Nc1cc(-c2cn(C)c3ccccc23)ncn1,150.0,nM,6.82,CHEMBL5400930
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,3.8,nM,8.42,CHEMBL1173655
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,465.4,nM,6.33,CHEMBL3353410
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,410.7,nM,6.39,CHEMBL3353410
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,916.0,nM,6.04,CHEMBL2179119
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,272.0,nM,6.57,CHEMBL3545308
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,6.2,nM,8.21,CHEMBL939
CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3OC(F)(F)F)CC2)CC1,157.0,nM,6.8,CHEMBL5077866
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1200.0,nM,5.92,CHEMBL553
CCN1CCN(CCCOc2cc3nccc(Oc4c(F)cc(NC(=O)NN5C(=O)CSC5c5c(F)cccc5F)cc4F)c3cc2OC)CC1,520.0,nM,6.28,CHEMBL4587222
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@@H](C)CO)c23)c1,30.0,nM,7.52,CHEMBL5437252
Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,9.0,nM,8.05,CHEMBL3787344
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)C(C)C)c23)c1,44.0,nM,7.36,CHEMBL5408586
C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H]4C[C@@H](O)C4)c23)ccc1N(C)CCN(C)C,76.0,nM,7.12,CHEMBL5403023
C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C,2.0,nM,8.7,CHEMBL4565984
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.8,nM,9.1,CHEMBL3633143
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1.3,nM,8.89,CHEMBL3353410
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,0.5,nM,9.301029995663981,CHEMBL24828
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3ccsc23)CC1,10.32,nM,7.99,CHEMBL5191556
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)ncc2Cl)CC1,9.6,nM,8.02,CHEMBL5203195
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)c3)[nH]c12,37.0,nM,7.43,CHEMBL5089073
COc1ccccc1Nc1nccc(-c2cc3c([nH]2)C2(CCN(C(=O)C#CN(C)C)CC2)CNC3=O)n1,5.3,nM,8.28,CHEMBL5088102
C=CC(=O)Nc1cccc(-c2noc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,4626.0,nM,5.33,CHEMBL4447289
C=CC(=O)Nc1cccc(-c2c(C)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,1322.0,nM,5.88,CHEMBL4448691
CC#CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,64.0,nM,7.19,CHEMBL4456359
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3OC)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,0.636,nM,9.2,CHEMBL4559807
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](C)c4ccccc4)c23)c1,0.214,nM,9.67,CHEMBL4514452
COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,397.0,nM,6.4,CHEMBL4438905
CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,400.0,nM,6.4,CHEMBL74432
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2947.0,nM,5.53,CHEMBL479
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2c[nH]c3ccccc23)n1,0.64,nM,9.19,CHEMBL5270693
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.12,nM,9.92,CHEMBL328216
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.31,nM,9.51,CHEMBL7917
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.13,nM,9.89,CHEMBL51853
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,6606.93,nM,5.18,CHEMBL59145
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,80.0,nM,7.1,CHEMBL607707
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,600.0,nM,6.22,CHEMBL131653
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,120.0,nM,6.92,CHEMBL7917
c1ccc(CCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2ccnc2)cc1,1.0,nM,9.0,CHEMBL312818
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,200.0,nM,6.7,CHEMBL3903641
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,6100.0,nM,5.21,CHEMBL3425671
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,130.0,nM,6.89,CHEMBL285063
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)F)C1=O,13.0,nM,7.89,CHEMBL5184539
O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1,33.0,nM,7.48,CHEMBL5201725
C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)ccc1N(C)CCN(C)C,168.0,nM,6.78,CHEMBL5416719
C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H]4C[C@H](O)C4)c23)ccc1N(C)CCN(C)C,78.0,nM,7.11,CHEMBL5437854
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,5.5,nM,8.26,CHEMBL3947802
COc1cc(N(C)CCN(C)C)c(NC(=O)c2cnccn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,224.0,nM,6.65,CHEMBL5188618
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncc2OC)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,100.0,nM,7.0,CHEMBL5191292
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,56.0,nM,7.25,CHEMBL1336
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,832.3,nM,6.08,CHEMBL939
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1C,1.2,nM,8.92,CHEMBL3663923
C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)CC1,1.1,nM,8.96,CHEMBL3663925
CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,16.0,nM,7.8,CHEMBL4445797
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,30.6,nM,7.51,CHEMBL4289490
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,42.0,nM,7.38,CHEMBL4288246
Nc1nc(Nc2cccc(Br)c2)c2c(n1)-c1ccccc1C2,98800.0,nM,4.0,CHEMBL3902576
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,537.03,nM,6.27,CHEMBL505970
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,10.96,nM,7.96,CHEMBL517907
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,2.0,nM,8.7,CHEMBL545315
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,3.0,nM,8.52,CHEMBL939
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2cccc(F)c2)nn1,68.0,nM,7.17,CHEMBL4454948
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCO,477.0,nM,6.32,CHEMBL4464879
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCSCC1,522.0,nM,6.28,CHEMBL4463766
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1[S+]([O-])CCN(C)C,239.0,nM,6.62,CHEMBL4441606
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(F)cc2)nn1,45.0,nM,7.35,CHEMBL4515526
CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,36.0,nM,7.44,CHEMBL3890751
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,500.0,nM,6.3,CHEMBL24828
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,200.0,nM,6.7,CHEMBL29197
CCC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)C1,5.6,nM,8.25,CHEMBL3663934
NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,0.803,nM,9.1,CHEMBL3814959
CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,3.96,nM,8.4,CHEMBL3814846
O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.06,nM,8.97,CHEMBL3814956
CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,41.0,nM,7.39,CHEMBL2031296
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)c1,1.0,nM,9.0,CHEMBL4575583
Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12,0.4,nM,9.4,CHEMBL4062877
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C(C)=O)c3ccccc23)n1,0.86,nM,9.07,CHEMBL5288276
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,130.0,nM,6.89,CHEMBL3545311
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)OCCCCO[N+](=O)[O-])CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,20.0,nM,7.7,CHEMBL4452906
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccc4c(ccn4C)c3)n2)c(OC)cc1N1CCN(C)CC1,8.4,nM,8.08,CHEMBL5286080
CN1CCN(c2ccc(Nc3nccc(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,100.0,nM,7.0,CHEMBL5267338
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc2[nH]ccc2c1,197.0,nM,6.71,CHEMBL5198664
O=[N+]([O-])c1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,49.0,nM,7.31,CHEMBL2347967
C[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,339.0,nM,6.47,CHEMBL2348194
CCN1CCN(Cc2ccc(-c3cc4c(N[C@@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,40.0,nM,7.4,CHEMBL484270
O=[N+]([O-])c1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,820.0,nM,6.09,CHEMBL2347967
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccc4c(c3)OCO4)c12)c1ccccc1,258.0,nM,6.59,CHEMBL2347972
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1,452.0,nM,6.34,CHEMBL2347969
COc1cc2c(cc1OC)C(=N/O)/C(=C/c1cc(OC)c(OC)c(OC)c1Br)CC2,8400.0,nM,5.08,CHEMBL5279992
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,0.42,nM,9.38,CHEMBL1229592
O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,4500.0,nM,5.35,CHEMBL4531109
C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(C)c4ccccc34)c3c(N)ncnc32)C1,1.9,nM,8.72,CHEMBL4094959
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,88.0,nM,7.06,CHEMBL4090601
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,4790.0,nM,5.32,CHEMBL4211573
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,2700.0,nM,5.57,CHEMBL4211573
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,23570.0,nM,4.63,CHEMBL4205869
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,17410.0,nM,4.76,CHEMBL3425671
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,153.0,nM,6.82,CHEMBL3353410
O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1,518.6,nM,6.29,CHEMBL3775148
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3500.0,nM,5.46,CHEMBL285063
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Cl)c(Cl)c4)nn32)CC1,713.0,nM,6.15,CHEMBL5266477
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(Cl)c(Br)c(OC)c4)nn32)CC1,656.0,nM,6.18,CHEMBL5272121
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5c(c4)OCC5(C)C)nn32)CC1,129.0,nM,6.89,CHEMBL5268388
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,621.0,nM,6.21,CHEMBL5276374
Cc1ccccc1NC(=O)CSc1nc2cc3ccccc3cc2c(=O)n1-c1ccc(S(N)(=O)=O)cc1,12.0,nM,7.92,CHEMBL5280584
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3F)c2c1,111000.0,nM,3.9546770212133424,CHEMBL3133904
Cn1cc(-c2ccnc(Nc3cccc(OCCCCn4ccnc4[N+](=O)[O-])c3)n2)c2ccccc21,227.0,nM,6.64,CHEMBL5436634
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)c1,41.0,nM,7.39,CHEMBL5437181
C=CC(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,44.5,nM,7.35,CHEMBL3912266
CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,450.0,nM,6.35,CHEMBL57366
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1.0,nM,9.0,CHEMBL553
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,0.7,nM,9.15,CHEMBL4294211
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,0.7,nM,9.15,CHEMBL4279057
C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.5,nM,9.3,CHEMBL4279227
CNc1ccc(N(C)c2ncnc3occ(C)c23)cc1,6.4,nM,8.19,CHEMBL4250210
[2H]C([2H])=CC(=O)Nc1cc(Nc2nccc(-c3cn(C([2H])([2H])[2H])c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1.7,nM,8.77,CHEMBL4741340
Clc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,8.8,nM,8.06,CHEMBL4740063
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1,2.6,nM,8.59,CHEMBL4745868
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)C1,1.2,nM,8.92,CHEMBL3663936
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2C(C)C)c1,1.9,nM,8.72,CHEMBL3663924
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(C(=O)/C=C/CN2CCOCC2)CC1,303.6,nM,6.52,CHEMBL3982014
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,4.0,nM,8.4,CHEMBL2408045
COc1cc2ncc(C#N)c(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,7100.0,nM,5.15,CHEMBL81073
COc1cc(N2CCC(O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,nM,6.0,CHEMBL3906473
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.0,nM,8.3,CHEMBL1173655
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NC,45.0,nM,7.35,CHEMBL5410422
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCN(C)C,265.0,nM,6.58,CHEMBL5401619
CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C,4.2,nM,8.38,CHEMBL380669
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,5.4,nM,8.27,CHEMBL4794998
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,2.3,nM,8.64,CHEMBL4793338
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,0.34,nM,9.47,CHEMBL4759697
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,2.6,nM,8.59,CHEMBL4758761
CN(C)C/C=C/C(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@@H]1CCOC1,0.88,nM,9.06,CHEMBL4759112
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccccc4)cc3)ccnc2cc1OCCCN1CCOCC1,4520.0,nM,5.34,CHEMBL4442035
Cn1c(=O)[nH]c2nc(SC/C(=N/O)c3ccc(Br)cc3)[nH]c2c1=O,2880.0,nM,5.54,CHEMBL4586164
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,378.4,nM,6.42,CHEMBL939
COc1ccc(CNc2nc3ccccc3c(NCc3ccc(OC)cc3)c2[N+](=O)[O-])cc1,220.0,nM,6.66,CHEMBL5286373
COc1cc2ncnc3c2cc1OCCOCCOCCOc1c(Cl)cccc1N3,114.0,nM,6.94,CHEMBL5192038
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,42.9,nM,7.37,CHEMBL5194285
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3,0.7,nM,9.15,CHEMBL5206110
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3,102.8,nM,6.99,CHEMBL5206110
CCC(=O)N[C@H]1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,310.0,nM,6.51,CHEMBL5190294
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)CC3)ccn2)cn1,12.0,nM,7.92,CHEMBL5195167
Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,0.74,nM,9.13,CHEMBL5208907
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,1.1,nM,8.96,CHEMBL5204535
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,70.0,nM,7.16,CHEMBL939
CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,9.8,nM,8.01,CHEMBL4290869
COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,18.8,nM,7.73,CHEMBL5206697
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,185.0,nM,6.73,CHEMBL1173655
C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,216.3,nM,6.67,CHEMBL5194482
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1NCCN(C)C,12000.0,nM,4.92,CHEMBL4575647
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,72.0,nM,7.14,CHEMBL939
